timepoints,x_1,x_5,x_2,x_3,x_4,x_6,x_vcc,x_vin
958988.562500,0.710001,1.500000,0.672463,9.999264,0.443170,10.000000,-0.004646,-0.002106
961036.562500,0.710001,1.500000,0.672463,9.999279,0.443716,10.000000,-0.004646,-0.002106
961548.562500,0.710002,1.500000,0.672463,9.999282,0.443852,10.000000,-0.004646,-0.002106
962572.562500,0.710002,1.500000,0.672464,9.999290,0.444124,10.000000,-0.004646,-0.002106
964620.562500,0.710003,1.500000,0.672464,9.999304,0.444668,10.000000,-0.004646,-0.002106
965132.562500,0.710003,1.500000,0.672464,9.999307,0.444804,10.000000,-0.004646,-0.002106
966156.562500,0.710003,1.500000,0.672464,9.999314,0.445075,10.000000,-0.004646,-0.002106
968204.562500,0.710004,1.500000,0.672464,9.999328,0.445616,10.000000,-0.004646,-0.002106
968716.562500,0.710004,1.500000,0.672464,9.999332,0.445752,10.000000,-0.004646,-0.002106
969740.562500,0.710004,1.500000,0.672464,9.999338,0.446022,10.000000,-0.004646,-0.002106
971788.562500,0.710005,1.500000,0.672464,9.999352,0.446561,10.000000,-0.004646,-0.002106
972300.562500,0.710005,1.500000,0.672464,9.999355,0.446696,10.000000,-0.004646,-0.002106
973324.562500,0.710005,1.500000,0.672464,9.999361,0.446966,10.000000,-0.004646,-0.002106
975372.562500,0.710006,1.500000,0.672464,9.999374,0.447503,10.000000,-0.004646,-0.002106
975884.562500,0.710006,1.500000,0.672465,9.999377,0.447638,10.000000,-0.004646,-0.002106
976908.562500,0.710007,1.500000,0.672465,9.999384,0.447906,10.000000,-0.004646,-0.002106
978956.562500,0.710007,1.500000,0.672465,9.999396,0.448442,10.000000,-0.004646,-0.002106
979468.562500,0.710007,1.500000,0.672465,9.999399,0.448575,10.000000,-0.004646,-0.002106
980492.562500,0.710008,1.500000,0.672465,9.999405,0.448843,10.000000,-0.004646,-0.002106
982540.562500,0.710008,1.500000,0.672465,9.999417,0.449377,10.000000,-0.004646,-0.002106
983052.562500,0.710009,1.500000,0.672465,9.999420,0.449510,10.000000,-0.004646,-0.002106
984076.562500,0.710009,1.500000,0.672465,9.999426,0.449777,10.000000,-0.004646,-0.002106
986124.562500,0.710010,1.500000,0.672465,9.999438,0.450308,10.000000,-0.004646,-0.002106
986636.562500,0.710010,1.500000,0.672465,9.999440,0.450441,10.000000,-0.004646,-0.002106
987660.562500,0.710010,1.500000,0.672465,9.999446,0.450707,10.000000,-0.004646,-0.002106
989708.562500,0.710011,1.500000,0.672466,9.999457,0.451237,10.000000,-0.004646,-0.002106
990220.562500,0.710011,1.500000,0.672466,9.999460,0.451369,10.000000,-0.004646,-0.002106
991244.562500,0.710011,1.500000,0.672466,9.999466,0.451634,10.000000,-0.004646,-0.002106
993292.562500,0.710012,1.500000,0.672466,9.999476,0.452162,10.000000,-0.004646,-0.002105
993804.562500,0.710012,1.500000,0.672466,9.999479,0.452294,10.000000,-0.004646,-0.002105
994828.562500,0.710012,1.500000,0.672466,9.999484,0.452557,10.000000,-0.004646,-0.002105
996876.562500,0.710013,1.500000,0.672466,9.999495,0.453084,10.000000,-0.004645,-0.002105
997388.562500,0.710013,1.500000,0.672466,9.999497,0.453215,10.000000,-0.004645,-0.002105
998412.562500,0.710013,1.500000,0.672466,9.999502,0.453478,10.000000,-0.004645,-0.002105
1000460.562500,0.710014,1.500000,0.672466,9.999512,0.454002,10.000000,-0.004645,-0.002105
1000972.562500,0.710014,1.500000,0.672466,9.999515,0.454133,10.000000,-0.004645,-0.002105
1001996.562500,0.710015,1.500000,0.672466,9.999520,0.454395,10.000000,-0.004645,-0.002105
1004044.562500,0.710015,1.500000,0.672467,9.999529,0.454917,10.000000,-0.004645,-0.002105
1004556.562500,0.710015,1.500000,0.672467,9.999532,0.455048,10.000000,-0.004645,-0.002105
1005580.562500,0.710016,1.500000,0.672467,9.999536,0.455309,10.000000,-0.004645,-0.002105
1007628.562500,0.710016,1.500000,0.672467,9.999546,0.455829,10.000000,-0.004645,-0.002105
1008140.562500,0.710016,1.500000,0.672467,9.999548,0.455959,10.000000,-0.004645,-0.002105
1009164.562500,0.710017,1.500000,0.672467,9.999553,0.456219,10.000000,-0.004645,-0.002105
1011212.562500,0.710017,1.500000,0.672467,9.999562,0.456738,10.000000,-0.004645,-0.002105
1011724.562500,0.710018,1.500000,0.672467,9.999564,0.456868,10.000000,-0.004645,-0.002105
1012748.562500,0.710018,1.500000,0.672467,9.999568,0.457127,10.000000,-0.004645,-0.002105
1014796.562500,0.710018,1.500000,0.672467,9.999577,0.457643,10.000000,-0.004645,-0.002105
1015308.562500,0.710019,1.500000,0.672467,9.999579,0.457773,10.000000,-0.004645,-0.002105
1016332.562500,0.710019,1.500000,0.672467,9.999583,0.458031,10.000000,-0.004645,-0.002105
1018380.562500,0.710020,1.500000,0.672468,9.999592,0.458546,10.000000,-0.004645,-0.002105
1018892.562500,0.710020,1.500000,0.672468,9.999594,0.458674,10.000000,-0.004645,-0.002105
1019916.562500,0.710020,1.500000,0.672468,9.999598,0.458931,10.000000,-0.004645,-0.002105
1021964.562500,0.710021,1.500000,0.672468,9.999606,0.459445,10.000000,-0.004645,-0.002105
1022476.562500,0.710021,1.500000,0.672468,9.999608,0.459573,10.000000,-0.004645,-0.002105
1023500.562500,0.710021,1.500000,0.672468,9.999612,0.459829,10.000000,-0.004645,-0.002105
1025548.562500,0.710022,1.500000,0.672468,9.999620,0.460340,10.000000,-0.004645,-0.002105
1026060.562500,0.710022,1.500000,0.672468,9.999622,0.460468,10.000000,-0.004645,-0.002105
1027084.562500,0.710022,1.500000,0.672468,9.999625,0.460723,10.000000,-0.004645,-0.002105
1029132.562500,0.710023,1.500000,0.672468,9.999633,0.461233,10.000000,-0.004645,-0.002105
1029644.562500,0.710023,1.500000,0.672468,9.999635,0.461360,10.000000,-0.004645,-0.002105
1030668.562500,0.710023,1.500000,0.672468,9.999639,0.461615,10.000000,-0.004645,-0.002105
1032716.562500,0.710024,1.500000,0.672468,9.999646,0.462122,10.000000,-0.004645,-0.002105
1033228.562500,0.710024,1.500000,0.672469,9.999648,0.462249,10.000000,-0.004645,-0.002105
1034252.562500,0.710024,1.500000,0.672469,9.999651,0.462503,10.000000,-0.004645,-0.002104
1036300.562500,0.710025,1.500000,0.672469,9.999658,0.463009,10.000000,-0.004645,-0.002104
1036812.562500,0.710025,1.500000,0.672469,9.999660,0.463135,10.000000,-0.004645,-0.002104
1037836.562500,0.710026,1.500000,0.672469,9.999663,0.463387,10.000000,-0.004645,-0.002104
1039884.562500,0.710026,1.500000,0.672469,9.999670,0.463892,10.000000,-0.004645,-0.002104
1040396.562500,0.710026,1.500000,0.672469,9.999672,0.464018,10.000000,-0.004645,-0.002104
1041420.562500,0.710027,1.500000,0.672469,9.999675,0.464269,10.000000,-0.004645,-0.002104
1043468.562500,0.710027,1.500000,0.672469,9.999682,0.464771,10.000000,-0.004645,-0.002104
1043980.562500,0.710027,1.500000,0.672469,9.999683,0.464897,10.000000,-0.004645,-0.002104
1045004.562500,0.710028,1.500000,0.672469,9.999686,0.465148,10.000000,-0.004645,-0.002104
1047052.562500,0.710028,1.500000,0.672469,9.999693,0.465648,10.000000,-0.004645,-0.002104
1047564.562500,0.710028,1.500000,0.672469,9.999694,0.465773,10.000000,-0.004645,-0.002104
1048588.562500,0.710029,1.500000,0.672470,9.999697,0.466023,10.000000,-0.004645,-0.002104
1050636.562500,0.710029,1.500000,0.672470,9.999704,0.466522,10.000000,-0.004645,-0.002104
1051148.562500,0.710030,1.500000,0.672470,9.999705,0.466646,10.000000,-0.004645,-0.002104
1052172.562500,0.710030,1.500000,0.672470,9.999708,0.466895,10.000000,-0.004645,-0.002104
1054220.562500,0.710030,1.500000,0.672470,9.999714,0.467392,10.000000,-0.004645,-0.002104
1054732.562500,0.710031,1.500000,0.672470,9.999715,0.467517,10.000000,-0.004645,-0.002104
1055756.562500,0.710031,1.500000,0.672470,9.999718,0.467765,10.000000,-0.004645,-0.002104
1057804.562500,0.710031,1.500000,0.672470,9.999724,0.468260,10.000000,-0.004645,-0.002104
1058316.562500,0.710032,1.500000,0.672470,9.999725,0.468383,10.000000,-0.004645,-0.002104
1059340.562500,0.710032,1.500000,0.672470,9.999728,0.468631,10.000000,-0.004645,-0.002104
1061388.562500,0.710033,1.500000,0.672470,9.999734,0.469124,10.000000,-0.004645,-0.002104
1061900.562500,0.710033,1.500000,0.672470,9.999735,0.469247,10.000000,-0.004645,-0.002104
1062924.562500,0.710033,1.500000,0.672471,9.999738,0.469494,10.000000,-0.004645,-0.002104
1064972.562500,0.710034,1.500000,0.672471,9.999743,0.469985,10.000000,-0.004645,-0.002104
1065484.562500,0.710034,1.500000,0.672471,9.999744,0.470108,10.000000,-0.004645,-0.002104
1066508.562500,0.710034,1.500000,0.672471,9.999747,0.470354,10.000000,-0.004645,-0.002104
1068556.562500,0.710035,1.500000,0.672471,9.999752,0.470843,10.000000,-0.004645,-0.002104
1069068.562500,0.710035,1.500000,0.672471,9.999753,0.470966,10.000000,-0.004645,-0.002104
1070092.562500,0.710035,1.500000,0.672471,9.999756,0.471210,10.000000,-0.004645,-0.002104
1072140.562500,0.710036,1.500000,0.672471,9.999760,0.471698,10.000000,-0.004645,-0.002104
1072652.562500,0.710036,1.500000,0.672471,9.999762,0.471820,10.000000,-0.004645,-0.002104
1073676.562500,0.710036,1.500000,0.672471,9.999764,0.472064,10.000000,-0.004645,-0.002104
1075724.562500,0.710037,1.500000,0.672471,9.999769,0.472551,10.000000,-0.004645,-0.002104
1076236.562500,0.710037,1.500000,0.672471,9.999770,0.472672,10.000000,-0.004645,-0.002104
1077260.562500,0.710037,1.500000,0.672471,9.999772,0.472915,10.000000,-0.004645,-0.002103
1079308.562500,0.710038,1.500000,0.672472,9.999777,0.473399,10.000000,-0.004645,-0.002103
1079820.562500,0.710038,1.500000,0.672472,9.999778,0.473521,10.000000,-0.004645,-0.002103
1080844.562500,0.710038,1.500000,0.672472,9.999780,0.473763,10.000000,-0.004645,-0.002103
1082892.562500,0.710039,1.500000,0.672472,9.999785,0.474245,10.000000,-0.004645,-0.002103
1083404.562500,0.710039,1.500000,0.672472,9.999786,0.474366,10.000000,-0.004645,-0.002103
1084428.562500,0.710039,1.500000,0.672472,9.999788,0.474607,10.000000,-0.004645,-0.002103
1086476.562500,0.710040,1.500000,0.672472,9.999792,0.475088,10.000000,-0.004645,-0.002103
1086988.562500,0.710040,1.500000,0.672472,9.999793,0.475209,10.000000,-0.004645,-0.002103
1088012.562500,0.710040,1.500000,0.672472,9.999795,0.475449,10.000000,-0.004645,-0.002103
1090060.562500,0.710041,1.500000,0.672472,9.999800,0.475928,10.000000,-0.004645,-0.002103
1090572.562500,0.710041,1.500000,0.672472,9.999801,0.476048,10.000000,-0.004645,-0.002103
1091596.562500,0.710041,1.500000,0.672472,9.999803,0.476287,10.000000,-0.004645,-0.002103
1093644.562500,0.710042,1.500000,0.672473,9.999807,0.476765,10.000000,-0.004645,-0.002103
1094156.562500,0.710042,1.500000,0.672473,9.999808,0.476885,10.000000,-0.004645,-0.002103
1095180.562500,0.710042,1.500000,0.672473,9.999809,0.477123,10.000000,-0.004645,-0.002103
1097228.562500,0.710043,1.500000,0.672473,9.999813,0.477599,10.000000,-0.004645,-0.002103
1097740.562500,0.710043,1.500000,0.672473,9.999814,0.477718,10.000000,-0.004645,-0.002103
1098764.562500,0.710043,1.500000,0.672473,9.999816,0.477956,10.000000,-0.004645,-0.002103
1100812.562500,0.710044,1.500000,0.672473,9.999820,0.478430,10.000000,-0.004645,-0.002103
1101324.562500,0.710044,1.500000,0.672473,9.999821,0.478549,10.000000,-0.004645,-0.002103
1102348.562500,0.710044,1.500000,0.672473,9.999823,0.478785,10.000000,-0.004645,-0.002103
1104396.562500,0.710045,1.500000,0.672473,9.999826,0.479258,10.000000,-0.004645,-0.002103
1104908.562500,0.710045,1.500000,0.672473,9.999827,0.479376,10.000000,-0.004645,-0.002103
1105932.562500,0.710045,1.500000,0.672473,9.999829,0.479612,10.000000,-0.004645,-0.002103
1107980.562500,0.710046,1.500000,0.672473,9.999832,0.480083,10.000000,-0.004645,-0.002103
1108492.562500,0.710046,1.500000,0.672473,9.999833,0.480201,10.000000,-0.004645,-0.002103
1109516.562500,0.710046,1.500000,0.672474,9.999835,0.480436,10.000000,-0.004645,-0.002103
1111564.562500,0.710047,1.500000,0.672474,9.999838,0.480905,10.000000,-0.004645,-0.002103
1112076.562500,0.710047,1.500000,0.672474,9.999839,0.481022,10.000000,-0.004645,-0.002103
1113100.562500,0.710047,1.500000,0.672474,9.999841,0.481257,10.000000,-0.004645,-0.002103
1115148.562500,0.710048,1.500000,0.672474,9.999844,0.481724,10.000000,-0.004645,-0.002103
1115660.562500,0.710048,1.500000,0.672474,9.999845,0.481841,10.000000,-0.004645,-0.002103
1116684.562500,0.710048,1.500000,0.672474,9.999846,0.482075,10.000000,-0.004645,-0.002103
1118732.562500,0.710049,1.500000,0.672474,9.999849,0.482541,10.000000,-0.004645,-0.002103
1119244.562500,0.710049,1.500000,0.672474,9.999850,0.482657,10.000000,-0.004645,-0.002103
1120268.562500,0.710049,1.500000,0.672474,9.999851,0.482890,10.000000,-0.004645,-0.002103
1122316.562500,0.710050,1.500000,0.672474,9.999854,0.483354,10.000000,-0.004645,-0.002102
1122828.562500,0.710050,1.500000,0.672474,9.999855,0.483470,10.000000,-0.004645,-0.002102
1123852.562500,0.710050,1.500000,0.672474,9.999857,0.483702,10.000000,-0.004645,-0.002102
1125900.562500,0.710051,1.500000,0.672475,9.999860,0.484164,10.000000,-0.004645,-0.002102
1126412.562500,0.710051,1.500000,0.672475,9.999860,0.484280,10.000000,-0.004645,-0.002102
1127436.562500,0.710051,1.500000,0.672475,9.999862,0.484511,10.000000,-0.004645,-0.002102
1129484.562500,0.710052,1.500000,0.672475,9.999864,0.484972,10.000000,-0.004645,-0.002102
1129996.562500,0.710052,1.500000,0.672475,9.999865,0.485087,10.000000,-0.004645,-0.002102
1131020.562500,0.710052,1.500000,0.672475,9.999866,0.485317,10.000000,-0.004645,-0.002102
1133068.562500,0.710053,1.500000,0.672475,9.999869,0.485776,10.000000,-0.004645,-0.002102
1133580.562500,0.710053,1.500000,0.672475,9.999870,0.485891,10.000000,-0.004645,-0.002102
1134604.562500,0.710053,1.500000,0.672475,9.999871,0.486120,10.000000,-0.004645,-0.002102
1136652.562500,0.710054,1.500000,0.672475,9.999874,0.486578,10.000000,-0.004645,-0.002102
1137164.562500,0.710054,1.500000,0.672475,9.999874,0.486693,10.000000,-0.004645,-0.002102
1138188.562500,0.710054,1.500000,0.672475,9.999876,0.486921,10.000000,-0.004645,-0.002102
1140236.562500,0.710055,1.500000,0.672475,9.999878,0.487377,10.000000,-0.004645,-0.002102
1140748.562500,0.710055,1.500000,0.672475,9.999879,0.487491,10.000000,-0.004645,-0.002102
1141772.562500,0.710055,1.500000,0.672476,9.999880,0.487719,10.000000,-0.004645,-0.002102
1143820.562500,0.710056,1.500000,0.672476,9.999882,0.488173,10.000000,-0.004645,-0.002102
1144332.562500,0.710056,1.500000,0.672476,9.999883,0.488287,10.000000,-0.004645,-0.002102
1145356.562500,0.710056,1.500000,0.672476,9.999884,0.488514,10.000000,-0.004645,-0.002102
1147404.562500,0.710057,1.500000,0.672476,9.999887,0.488966,10.000000,-0.004645,-0.002102
1147916.562500,0.710057,1.500000,0.672476,9.999887,0.489079,10.000000,-0.004645,-0.002102
1148940.562500,0.710057,1.500000,0.672476,9.999888,0.489305,10.000000,-0.004645,-0.002102
1150988.562500,0.710058,1.500000,0.672476,9.999890,0.489757,10.000000,-0.004645,-0.002102
1151500.562500,0.710058,1.500000,0.672476,9.999891,0.489869,10.000000,-0.004645,-0.002102
1152524.562500,0.710058,1.500000,0.672476,9.999892,0.490095,10.000000,-0.004645,-0.002102
1154572.562500,0.710059,1.500000,0.672476,9.999894,0.490544,10.000000,-0.004645,-0.002102
1155084.562500,0.710059,1.500000,0.672476,9.999895,0.490657,10.000000,-0.004645,-0.002102
1156108.562500,0.710059,1.500000,0.672476,9.999896,0.490881,10.000000,-0.004645,-0.002102
1158156.562500,0.710060,1.500000,0.672477,9.999898,0.491329,10.000000,-0.004645,-0.002102
1158668.562500,0.710060,1.500000,0.672477,9.999899,0.491441,10.000000,-0.004645,-0.002102
1159692.562500,0.710060,1.500000,0.672477,9.999900,0.491665,10.000000,-0.004645,-0.002102
1161740.562500,0.710061,1.500000,0.672477,9.999902,0.492111,10.000000,-0.004645,-0.002102
1162252.562500,0.710061,1.500000,0.672477,9.999902,0.492222,10.000000,-0.004645,-0.002102
1163276.562500,0.710061,1.500000,0.672477,9.999903,0.492445,10.000000,-0.004645,-0.002102
1165324.562500,0.710062,1.500000,0.672477,9.999905,0.492890,10.000000,-0.004645,-0.002102
1165836.562500,0.710062,1.500000,0.672477,9.999905,0.493001,10.000000,-0.004645,-0.002102
1166860.562500,0.710062,1.500000,0.672477,9.999906,0.493223,10.000000,-0.004645,-0.002102
1168908.562500,0.710063,1.500000,0.672477,9.999908,0.493666,10.000000,-0.004645,-0.002101
1169420.562500,0.710063,1.500000,0.672477,9.999909,0.493777,10.000000,-0.004645,-0.002101
1170444.562500,0.710063,1.500000,0.672477,9.999910,0.493998,10.000000,-0.004645,-0.002101
1172492.562500,0.710064,1.500000,0.672477,9.999912,0.494440,10.000000,-0.004645,-0.002101
1173004.562500,0.710064,1.500000,0.672477,9.999912,0.494550,10.000000,-0.004645,-0.002101
1174028.562500,0.710064,1.500000,0.672477,9.999913,0.494771,10.000000,-0.004645,-0.002101
1176076.562500,0.710065,1.500000,0.672478,9.999915,0.495211,10.000000,-0.004645,-0.002101
1176588.562500,0.710065,1.500000,0.672478,9.999915,0.495321,10.000000,-0.004645,-0.002101
1177612.562500,0.710065,1.500000,0.672478,9.999916,0.495540,10.000000,-0.004645,-0.002101
1179660.562500,0.710065,1.500000,0.672478,9.999918,0.495979,10.000000,-0.004645,-0.002101
1180172.562500,0.710066,1.500000,0.672478,9.999918,0.496088,10.000000,-0.004645,-0.002101
1181196.562500,0.710066,1.500000,0.672478,9.999919,0.496307,10.000000,-0.004645,-0.002101
1183244.562500,0.710066,1.500000,0.672478,9.999920,0.496744,10.000000,-0.004645,-0.002101
1183756.562500,0.710067,1.500000,0.672478,9.999921,0.496853,10.000000,-0.004645,-0.002101
1184780.562500,0.710067,1.500000,0.672478,9.999922,0.497071,10.000000,-0.004645,-0.002101
1186828.562500,0.710067,1.500000,0.672478,9.999923,0.497507,10.000000,-0.004645,-0.002101
1187340.562500,0.710067,1.500000,0.672478,9.999924,0.497616,10.000000,-0.004645,-0.002101
1188364.562500,0.710068,1.500000,0.672478,9.999924,0.497833,10.000000,-0.004645,-0.002101
1190412.562500,0.710068,1.500000,0.672478,9.999926,0.498267,10.000000,-0.004645,-0.002101
1190924.562500,0.710068,1.500000,0.672478,9.999926,0.498375,10.000000,-0.004645,-0.002101
1191948.562500,0.710069,1.500000,0.672479,9.999927,0.498592,10.000000,-0.004645,-0.002101
1193996.562500,0.710069,1.500000,0.672479,9.999929,0.499024,10.000000,-0.004645,-0.002101
1194508.562500,0.710069,1.500000,0.672479,9.999929,0.499132,10.000000,-0.004645,-0.002101
1195532.562500,0.710070,1.500000,0.672479,9.999930,0.499348,10.000000,-0.004645,-0.002101
1197580.562500,0.710070,1.500000,0.672479,9.999931,0.499778,10.000000,-0.004645,-0.002101
1198092.562500,0.710070,1.500000,0.672479,9.999931,0.499886,10.000000,-0.004645,-0.002101
1199116.562500,0.710071,1.500000,0.672479,9.999932,0.500101,10.000000,-0.004645,-0.002101
1201164.562500,0.710071,1.500000,0.672479,9.999933,0.500530,10.000000,-0.004645,-0.002101
1201676.562500,0.710071,1.500000,0.672479,9.999934,0.500637,10.000000,-0.004645,-0.002101
1202700.562500,0.710071,1.500000,0.672479,9.999934,0.500852,10.000000,-0.004645,-0.002101
1204748.562500,0.710072,1.500000,0.672479,9.999936,0.501279,10.000000,-0.004645,-0.002101
1205260.562500,0.710072,1.500000,0.672479,9.999936,0.501386,10.000000,-0.004645,-0.002101
1206284.562500,0.710072,1.500000,0.672479,9.999937,0.501599,10.000000,-0.004645,-0.002101
1208332.562500,0.710073,1.500000,0.672479,9.999938,0.502026,10.000000,-0.004645,-0.002101
1208844.562500,0.710073,1.500000,0.672479,9.999938,0.502132,10.000000,-0.004645,-0.002101
1209868.562500,0.710073,1.500000,0.672480,9.999939,0.502345,10.000000,-0.004645,-0.002101
1211916.562500,0.710074,1.500000,0.672480,9.999940,0.502769,10.000000,-0.004645,-0.002101
1212428.562500,0.710074,1.500000,0.672480,9.999940,0.502875,10.000000,-0.004645,-0.002101
1213452.562500,0.710074,1.500000,0.672480,9.999941,0.503087,10.000000,-0.004645,-0.002101
1215500.562500,0.710075,1.500000,0.672480,9.999942,0.503510,10.000000,-0.004645,-0.002101
1216012.562500,0.710075,1.500000,0.672480,9.999943,0.503616,10.000000,-0.004645,-0.002101
1217036.562500,0.710075,1.500000,0.672480,9.999943,0.503827,10.000000,-0.004645,-0.002100
1219084.562500,0.710076,1.500000,0.672480,9.999944,0.504249,10.000000,-0.004645,-0.002100
1219596.562500,0.710076,1.500000,0.672480,9.999945,0.504354,10.000000,-0.004645,-0.002100
1220620.562500,0.710076,1.500000,0.672480,9.999945,0.504565,10.000000,-0.004645,-0.002100
1222668.562500,0.710076,1.500000,0.672480,9.999946,0.504985,10.000000,-0.004645,-0.002100
1223180.562500,0.710077,1.500000,0.672480,9.999947,0.505090,10.000000,-0.004645,-0.002100
1224204.562500,0.710077,1.500000,0.672480,9.999947,0.505299,10.000000,-0.004645,-0.002100
1226252.562500,0.710077,1.500000,0.672480,9.999948,0.505718,10.000000,-0.004645,-0.002100
1226764.562500,0.710078,1.500000,0.672480,9.999948,0.505822,10.000000,-0.004645,-0.002100
1227788.562500,0.710078,1.500000,0.672481,9.999949,0.506031,10.000000,-0.004645,-0.002100
1229836.562500,0.710078,1.500000,0.672481,9.999950,0.506448,10.000000,-0.004645,-0.002100
1230348.562500,0.710078,1.500000,0.672481,9.999950,0.506553,10.000000,-0.004645,-0.002100
1231372.562500,0.710079,1.500000,0.672481,9.999951,0.506761,10.000000,-0.004645,-0.002100
1233420.562500,0.710079,1.500000,0.672481,9.999952,0.507176,10.000000,-0.004645,-0.002100
1233932.562500,0.710079,1.500000,0.672481,9.999952,0.507280,10.000000,-0.004645,-0.002100
1234956.562500,0.710080,1.500000,0.672481,9.999952,0.507488,10.000000,-0.004645,-0.002100
1237004.562500,0.710080,1.500000,0.672481,9.999953,0.507902,10.000000,-0.004645,-0.002100
1237516.562500,0.710080,1.500000,0.672481,9.999954,0.508005,10.000000,-0.004645,-0.002100
1238540.562500,0.710080,1.500000,0.672481,9.999954,0.508212,10.000000,-0.004645,-0.002100
1240588.562500,0.710081,1.500000,0.672481,9.999955,0.508624,10.000000,-0.004645,-0.002100
1241100.562500,0.710081,1.500000,0.672481,9.999955,0.508727,10.000000,-0.004645,-0.002100
1242124.562500,0.710081,1.500000,0.672481,9.999956,0.508933,10.000000,-0.004645,-0.002100
1244172.562500,0.710082,1.500000,0.672481,9.999957,0.509345,10.000000,-0.004645,-0.002100
1244684.562500,0.710082,1.500000,0.672481,9.999957,0.509447,10.000000,-0.004645,-0.002100
1245708.562500,0.710082,1.500000,0.672482,9.999957,0.509653,10.000000,-0.004645,-0.002100
1247756.562500,0.710083,1.500000,0.672482,9.999958,0.510062,10.000000,-0.004645,-0.002100
1248268.562500,0.710083,1.500000,0.672482,9.999958,0.510165,10.000000,-0.004645,-0.002100
1249292.562500,0.710083,1.500000,0.672482,9.999959,0.510369,10.000000,-0.004645,-0.002100
1251340.562500,0.710084,1.500000,0.672482,9.999960,0.510777,10.000000,-0.004645,-0.002100
1251852.562500,0.710084,1.500000,0.672482,9.999960,0.510879,10.000000,-0.004645,-0.002100
1252876.562500,0.710084,1.500000,0.672482,9.999960,0.511083,10.000000,-0.004645,-0.002100
1254924.562500,0.710084,1.500000,0.672482,9.999961,0.511490,10.000000,-0.004645,-0.002100
1255436.562500,0.710085,1.500000,0.672482,9.999961,0.511591,10.000000,-0.004645,-0.002100
1256460.562500,0.710085,1.500000,0.672482,9.999962,0.511794,10.000000,-0.004645,-0.002100
1258508.562500,0.710085,1.500000,0.672482,9.999962,0.512200,10.000000,-0.004645,-0.002100
1259020.562500,0.710085,1.500000,0.672482,9.999963,0.512301,10.000000,-0.004645,-0.002100
1260044.562500,0.710086,1.500000,0.672482,9.999963,0.512503,10.000000,-0.004645,-0.002100
1262092.562500,0.710086,1.500000,0.672482,9.999964,0.512907,10.000000,-0.004645,-0.002100
1262604.562500,0.710086,1.500000,0.672482,9.999964,0.513008,10.000000,-0.004645,-0.002100
1263628.562500,0.710087,1.500000,0.672483,9.999964,0.513210,10.000000,-0.004645,-0.002100
1265676.562500,0.710087,1.500000,0.672483,9.999965,0.513612,10.000000,-0.004645,-0.002100
1266188.562500,0.710087,1.500000,0.672483,9.999965,0.513712,10.000000,-0.004645,-0.002100
1267212.562500,0.710087,1.500000,0.672483,9.999965,0.513913,10.000000,-0.004645,-0.002100
1269260.562500,0.710088,1.500000,0.672483,9.999966,0.514314,10.000000,-0.004645,-0.002099
1269772.562500,0.710088,1.500000,0.672483,9.999966,0.514414,10.000000,-0.004645,-0.002099
1270796.562500,0.710088,1.500000,0.672483,9.999967,0.514615,10.000000,-0.004645,-0.002099
1272844.562500,0.710089,1.500000,0.672483,9.999967,0.515014,10.000000,-0.004645,-0.002099
1273356.562500,0.710089,1.500000,0.672483,9.999967,0.515114,10.000000,-0.004645,-0.002099
